Headline,Author,PostDate,Content,URL
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCFz9KtiACcAiCnQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465203/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=NJPbh_frfUW.LuBGFG6hqMKXwiM-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCFz9KtiACcAiinQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465203/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=54FdlekiBU008Z3dswQb5uBDAKs-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCFz9KtiACcAjCnQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465203/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=cEKJXSHBzOtFiwQYSgfjZ_byz4I-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCFz9KtiACcAjinQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465203/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=IQVMzv2pycwrsNm52KStvUZfFdw-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCFz9KtiACcAjynQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465203/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=r5e0mF6975vmOJqWZkPDkfhiqX4-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwApFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=Nu5JkXs5AFmWlvfqqFJDnkFW1rM-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAplnQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=kCSzA6RnV8DSCOktEvEp5nKTSlQ-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAqFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=NUE0M8jpYjTz6PFOvywoM0XGQPI-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAqlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=Q3Cx0tqtbuk6X4No487KUHQ1EAA-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwArFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=YNP6rJqwI6ijWf_qcDcYHCOWsD0-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwArlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=4GKCxWIDT91PIlzUifcfykuhrFM-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAsFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=ovYPtWv3bKi_7sAbg5NnknZ6l8w-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAslnQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=Q4kG0KSHHTJfeawKDszviTtkQcA-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAtFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=CQPOAnh3KATd97Z5RcjCnZkcjvM-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCd69KtiFUwAtVnQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465211/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=mHqtv1SoybjlOFcgK9WUSzG2owk-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAT1_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=eyyJQ2dIYoH4IWTdoJ3sE_GJ3dc-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAUV_QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=52pYx08suxEv2_kVRvRu1WvTQQU-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAU1_QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=nczDzCbC2WviUar6hDIfhu_1crQ-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAVV_QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=8A.um.NF.io7svZXLgc1yPBesdQ-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAV1_QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=Babgi3k38IiIkMyfAIJYB2Zbw50-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAWV_QtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=PyEANAClQxfK9zCzGLiEqD2s8lY-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAW1_QtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=kLLLUY19HOQYSf05ikQIEw2RCiQ-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAXV_QtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=cciUNPRBBsmREn3MdP52EtzsgNI-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAX1_QtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=Kz5eFVy8Dg6cbTr0OEHqrcMItEM-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCKA9KtijHgAYF_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465216/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=Qf2CohoXBIM4OKGX04OqWYgzyPc-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wA9l_QtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=667zqHjYIgX_ShA1ipC1Ogwg3HU-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wA.F_QtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=B3Uc2eGbKhs7cAEo5zGa04SIhSw-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wA.l_QtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=aiozhfKSFF0AEJyrJOPaob1Dojk-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wA_F_QtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=1iv05HmyB5cPPAUwqlxK2wwGCxg-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wA_l_QtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=3EwMSNsQ0rgt3ggLUSpJRIn3Kos-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wAAGDQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=mTt3z5RS15kSJeu66oZTXy2N2Q4-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wAAmDQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=DS2Tf5.VsfFxuDczCqpMpC9uoAo-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wABGDQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=9quVJenZr7yZJ7RHjdlTVpV5mHc-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wABmDQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=eFw8ELddGVTarxud0LQ41A_zjls-
"Working in the Metaverse is going to suck, researchers confirm",PC World,· 13 hours ago,"Facebook billionaire Mark Zuckerberg believes in the Metaverse, a new paradigm for the web that has...",https://r.search.yahoo.com/_ylt=AwrXnCeI9KtiK0wAB2DQtDMD;_ylu=Y29sbwNncTEEcG9zAzEwBHZ0aWQDBHNlYwNzcg--/RV=2/RE=1655465224/RO=10/RU=https%3a%2f%2fwww.pcworld.com%2farticle%2f789236%2fworking-in-the-metaverse-is-going-to-suck.html/RK=2/RS=O5y.OigtB5exK1HbNuGndcbP3rg-
How Walmart's Grand Metaverse Plan Could Boost Its Stock | The Motley Fool,The Motley Fool,· 7 hours ago,"Lately, the metaverse -- an immersive, digital world facilitated by virtual reality equipment -- has...",https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIASlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzEEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.fool.com%2finvesting%2f2022%2f06%2f16%2fhow-walmarts-grand-metaverse-plan-could-boost-its%2f/RK=2/RS=1WlwSAWYa8t9S9rLT17Sm4mfwL0-
McKinsey & Co.: Metaverse could reach $5 trillion in value by 2030,VentureBeat,· 2 days ago,Join gaming executives to discuss emerging parts of the industry this October at GamesBeat Summit...,https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIATFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzIEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fventurebeat.com%2f2022%2f06%2f15%2fmckinsey-co-metaverse-could-reach-5-trillion-in-value-by-2030%2f/RK=2/RS=w9fErLfRSs5xQkwmviIubLP7wbw-
Catching Up With Charli XCX Before She Enters the Metaverse,PopSugar,· 3 hours ago,"On June 17, she — or, rather, a simulated version of her — will perform a concert in the metaverse,...",https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIATlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzMEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.popsugar.com%2fentertainment%2fcharli-xcx-interview-2022-48858776/RK=2/RS=2KIikVdoj3E2TdTgZ94jHr4l.Uo-
"Miami Fashion Week Enters the Metaverse with ""L'ATELIER BY MIAFW""",19 Action News Cleveland,· 13 hours ago,"Miami Fashion Week® (MIAFW) announced its Metaverse debut – introducing ""L'ATELIER BY Miami Fashion...",https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAUFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzQEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=http%3a%2f%2fwww.cleveland19.com%2fprnewswire%2f2022%2f06%2f16%2fmiami-fashion-week-enters-metaverse-with-latelier-by-miafw%2f/RK=2/RS=b9XiWz1mO3aXkvI7RGeUQ3lHfNo-
"Wendy’s, Kraft Invest in Metaverse Restaurants",PYMNTS.com,· 6 hours ago,"Wendy’s initial metaverse efforts have yielded positive results for the quick-service restaurant (QSR) chain, given that the company is stepping up its...",https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAUlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzUEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.pymnts.com%2frestaurant-roundup%2f2022%2frestaurant-roundup-wendys-kraft-invest-in-metaverse-restaurants%2f/RK=2/RS=63c1qX2U1Vy570mLw9Siyu6FMSA-
"Metaverse Spending to Total $5 Trillion in 2030, McKinsey Predicts",The Wall Street Journal,· 2 days ago,Businesses’ and consumers’ annual global spending related to themetaverse could reach $5 trillion by...,https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAVFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzYEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.wsj.com%2farticles%2fmetaverse-spending-to-total-5-trillion-in-2030-mckinsey-predicts-11655254794%3fsiteid%3dyhoof2%26yptr%3dyahoo/RK=2/RS=cnujuirMSzZrHR68cyWXeDDWqL4-
Council Post: Four Practical Ways Healthcare Will Join The Metaverse,Forbes,· 4 days ago,The metaverse was trending hard in the latter part of 2021. Facebook’s decision to rebrand as Meta...,https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAVlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzcEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.forbes.com%2fsites%2fforbestechcouncil%2f2022%2f06%2f13%2ffour-practical-ways-healthcare-will-join-the-metaverse%2f/RK=2/RS=P2KdUgKx_1QrG7YTIOCHRCFLHBo-
Magic Johnson acquires SimWin Sports metaverse teams - L.A. Business First,The Business Journals,· 8 hours ago,Basketball legend Magic Johnson has acquired new football and basketball franchises in SimWin...,https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAWFnQtDMD;_ylu=Y29sbwNncTEEcG9zAzgEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.bizjournals.com%2flosangeles%2fnews%2f2022%2f06%2f16%2fmagic-johnson-buys-simwin-sports-metaverse-teams.html/RK=2/RS=ECvub.Eqr4C0pLZ9t0aEX2NJAOA-
Renovi to Announce Next Top Metaverse Build Winners at First-Ever Awards to Be Held at One Times...,Morningstar,· 11 hours ago,The winners of the Next Top Metaverse Build competition (NTMB) are set to be announced at One Times Square in Decentraland – the first ever awards to be held there. With winners ...,https://r.search.yahoo.com/_ylt=AwrXnCWO9KtiQiIAWlnQtDMD;_ylu=Y29sbwNncTEEcG9zAzkEdnRpZAMEc2VjA3Ny/RV=2/RE=1655465230/RO=10/RU=https%3a%2f%2fwww.morningstar.com%2fnews%2fbusiness-wire%2f20220616005714%2frenovi-to-announce-next-top-metaverse-build-winners-at-first-ever-awards-to-be-held-at-one-times-square-in-decentraland/RK=2/RS=PFntpso1k3LZCOPu4W5Zgpv3c.Q-
